Species,Timestep,GRO,TWD,Temperature,VPD
C,2015-01-01T00:00:00Z,0,17.9776,4.970441,
C,2015-01-01T01:00:00Z,0,18.424,4.284142,
C,2015-01-01T02:00:00Z,0,18.7136,4.106849,
C,2015-01-01T03:00:00Z,0,18.891,4.016872,
C,2015-01-01T04:00:00Z,0,18.166,3.909979,
C,2015-01-01T05:00:00Z,0,18.1976,3.836843,
C,2015-01-01T06:00:00Z,0,18.2356,3.713074,
C,2015-01-01T07:00:00Z,0,18.5844,3.555548,
C,2015-01-01T08:00:00Z,0,18.3014,3.825591,
C,2015-01-01T09:00:00Z,0,18.212,3.628685,
C,2015-01-01T10:00:00Z,0,17.7406,4.253157,
C,2015-01-01T11:00:00Z,0,17.5242,4.704929,
C,2015-01-01T12:00:00Z,0,17.6812,4.778782,
C,2015-01-01T13:00:00Z,0,17.677,4.51945,
C,2015-01-01T14:00:00Z,0,18.023,4.311365,
C,2015-01-01T15:00:00Z,0,18.713,3.923688,
C,2015-01-01T16:00:00Z,0,18.8472,3.527371,
C,2015-01-01T17:00:00Z,0,18.9626,3.825591,
C,2015-01-01T18:00:00Z,0,19.2352,3.819965,
C,2015-01-01T19:00:00Z,0,19.935,3.769332,
C,2015-01-01T20:00:00Z,0,20.422,3.741204,
C,2015-01-01T21:00:00Z,0,20.9508,3.729951,
C,2015-01-01T22:00:00Z,0,21.358,4.112511,
C,2015-01-01T23:00:00Z,0,22.2438,4.174396,
C,2015-01-02T00:00:00Z,0,22.1726,4.386457,
C,2015-01-02T01:00:00Z,0,23.1896,4.556311,
C,2015-01-02T02:00:00Z,0,23.4566,4.908002,
C,2015-01-02T03:00:00Z,0,24.0744,5.341733,
C,2015-01-02T04:00:00Z,0,24.7564,5.189249,
C,2015-01-02T05:00:00Z,0,24.7086,4.897114,
C,2015-01-02T06:00:00Z,0,24.2068,5.347551,
C,2015-01-02T07:00:00Z,0,23.9088,5.245053,
C,2015-01-02T08:00:00Z,0,24.076,5.936762,
C,2015-01-02T09:00:00Z,0,23.8304,6.707181,
C,2015-01-02T10:00:00Z,0,24.3734,7.162725,
C,2015-01-02T11:00:00Z,0,24.1514,7.784375,
C,2015-01-02T12:00:00Z,0,24.223,8.656117,
C,2015-01-02T13:00:00Z,0,23.8626,7.598824,
C,2015-01-02T14:00:00Z,0,24.3356,6.148898,
C,2015-01-02T15:00:00Z,0,24.4864,6.392216,
C,2015-01-02T16:00:00Z,0,23.7532,6.296609,
C,2015-01-02T17:00:00Z,0,25.3108,6.577807,
C,2015-01-02T18:00:00Z,0,26.4062,6.724031,
C,2015-01-02T19:00:00Z,0,26.5646,5.880435,
C,2015-01-02T20:00:00Z,0,26.6586,5.976043,
C,2015-01-02T21:00:00Z,0,26.9352,5.41927,
C,2015-01-02T22:00:00Z,0,27.387,5.206241,
C,2015-01-02T23:00:00Z,0,27.114,5.053816,
C,2015-01-03T00:00:00Z,0,27.3152,4.952645,
C,2015-01-03T01:00:00Z,0,27.612,4.774299,
C,2015-01-03T02:00:00Z,0,27.4576,3.881558,
C,2015-01-03T03:00:00Z,0,27.786,4.067503,
C,2015-01-03T04:00:00Z,0,27.8194,4.303789,
C,2015-01-03T05:00:00Z,0,27.8462,4.264408,
C,2015-01-03T06:00:00Z,0,27.3932,4.106885,
C,2015-01-03T07:00:00Z,0,27.6088,4.483819,
C,2015-01-03T08:00:00Z,0,27.172,4.600486,
C,2015-01-03T09:00:00Z,0,27.1952,4.666582,
C,2015-01-03T10:00:00Z,0,27.39,4.678516,
C,2015-01-03T11:00:00Z,0,28.3886,4.688447,
C,2015-01-03T12:00:00Z,0,28.1566,4.722597,
C,2015-01-03T13:00:00Z,0,28.3344,4.553432,
C,2015-01-03T14:00:00Z,0,27.5432,3.706445,
C,2015-01-03T15:00:00Z,0,26.8342,3.533044,
C,2015-01-03T16:00:00Z,0,25.6304,2.497883,
C,2015-01-03T17:00:00Z,0,24.7396,2.469753,
C,2015-01-03T18:00:00Z,0,24.8898,2.965401,
C,2015-01-03T19:00:00Z,0,24.576,3.606202,
C,2015-01-03T20:00:00Z,0,23.6022,3.617453,
C,2015-01-03T21:00:00Z,0,23.537,3.668084,
C,2015-01-03T22:00:00Z,0,22.8548,4.095652,
C,2015-01-03T23:00:00Z,0,22.8612,3.887495,
C,2015-01-04T00:00:00Z,0,22.5464,3.971883,
C,2015-01-04T01:00:00Z,0,21.5616,4.022517,
C,2015-01-04T02:00:00Z,0,21.6598,4.191292,
C,2015-01-04T03:00:00Z,0,21.3374,3.656833,
C,2015-01-04T04:00:00Z,0,21.7634,3.44305,
C,2015-01-04T05:00:00Z,0,21.7506,3.521812,
C,2015-01-04T06:00:00Z,0,22.2418,2.661053,
C,2015-01-04T07:00:00Z,0,22.5522,2.350799,
C,2015-01-04T08:00:00Z,0,22.1676,1.981991,
C,2015-01-04T09:00:00Z,0,21.98,2.23079,
C,2015-01-04T10:00:00Z,0,22.5436,2.857876,
C,2015-01-04T11:00:00Z,0,23.4776,3.64581,
C,2015-01-04T12:00:00Z,0,23.7342,4.31806,
C,2015-01-04T13:00:00Z,0,24.2348,4.121046,
C,2015-01-04T14:00:00Z,0,24.5116,4.251255,
C,2015-01-04T15:00:00Z,0,24.7798,4.211952,
C,2015-01-04T16:00:00Z,0,24.3684,3.133551,
C,2015-01-04T17:00:00Z,0,24.8534,2.19537,
C,2015-01-04T18:00:00Z,0,24.7086,2.151601,
C,2015-01-04T19:00:00Z,0,24.4244,1.386395,
C,2015-01-04T20:00:00Z,0,24.2908,1.307891,
C,2015-01-04T21:00:00Z,0,24.501,1.426074,
C,2015-01-04T22:00:00Z,0,24.3804,1.639929,
C,2015-01-04T23:00:00Z,0,24.4478,1.639929,
C,2015-01-05T00:00:00Z,0,24.218,1.915248,
C,2015-01-05T01:00:00Z,0,24.471,3.026844,
C,2015-01-05T02:00:00Z,0,24.6466,3.7581,
C,2015-01-05T03:00:00Z,0,23.9398,3.79748,
C,2015-01-05T04:00:00Z,0,23.9034,3.763725,
C,2015-01-05T05:00:00Z,0,22.4366,4.562601,
C,2015-01-05T06:00:00Z,0,22.3944,4.450714,
C,2015-01-05T07:00:00Z,0,21.2128,4.627842,
C,2015-01-05T08:00:00Z,0,20.923,5.048927,
C,2015-01-05T09:00:00Z,0,20.562,5.076483,
C,2015-01-05T10:00:00Z,0,20.8572,3.48296,
C,2015-01-05T11:00:00Z,0,20.609,3.510541,
C,2015-01-05T12:00:00Z,0,21.0884,3.707448,
C,2015-01-05T13:00:00Z,0,20.829,3.971383,
C,2015-01-05T14:00:00Z,0,20.681,3.930387,
C,2015-01-05T15:00:00Z,0,20.4156,3.864188,
C,2015-01-05T16:00:00Z,0,20.4494,3.561174,
C,2015-01-05T17:00:00Z,0,20.8522,2.891694,
C,2015-01-05T18:00:00Z,0,20.2984,2.711666,
C,2015-01-05T19:00:00Z,0,20.4336,2.362881,
C,2015-01-05T20:00:00Z,0,19.9332,1.528589,
C,2015-01-05T21:00:00Z,0,19.1308,1.403615,
C,2015-01-05T22:00:00Z,0,19.1928,1.402494,
C,2015-01-05T23:00:00Z,0,18.9674,0.7610213,
C,2015-01-06T00:00:00Z,0,18.3728,0.531257,
C,2015-01-06T01:00:00Z,0,18.3786,0.171079,
C,2015-01-06T02:00:00Z,0,17.9058,-0.7012265,
C,2015-01-06T03:00:00Z,0,17.0668,-0.9150817,
C,2015-01-06T04:00:00Z,0,15.523,-1.140192,
C,2015-01-06T05:00:00Z,0,14.9062,-1.043749,
C,2015-01-06T06:00:00Z,0,14.251,-0.4647884,
C,2015-01-06T07:00:00Z,0,13.7184,0.1091913,
C,2015-01-06T08:00:00Z,0,13.252,-0.4479574,
C,2015-01-06T09:00:00Z,0,12.9618,-0.2397308,
C,2015-01-06T10:00:00Z,0,12.6098,0.5988095,
C,2015-01-06T11:00:00Z,0,12.8044,1.206609,
C,2015-01-06T12:00:00Z,0,12.657,1.524524,
C,2015-01-06T13:00:00Z,0,12.6426,1.260209,
C,2015-01-06T14:00:00Z,0,12.3524,0.4163589,
C,2015-01-06T15:00:00Z,0,12.3122,-0.03156026,
C,2015-01-06T16:00:00Z,0,12.89,-0.1722145,
C,2015-01-06T17:00:00Z,0,12.7094,-0.4479764,
C,2015-01-06T18:00:00Z,0,12.5102,-0.3129095,
C,2015-01-06T19:00:00Z,0,12.7342,-0.3410492,
C,2015-01-06T20:00:00Z,0,12.9134,-0.5886707,
C,2015-01-06T21:00:00Z,0,13.0002,-0.7012265,
C,2015-01-06T22:00:00Z,0,12.292,-0.6899707,
C,2015-01-06T23:00:00Z,0,12.4314,-0.6224359,
C,2015-01-07T00:00:00Z,0,12.7812,-0.5549037,
C,2015-01-07T01:00:00Z,0,12.9648,-0.515508,
C,2015-01-07T02:00:00Z,0,13.2656,-0.4310926,
C,2015-01-07T03:00:00Z,0,13.2648,-0.4592323,
C,2015-01-07T04:00:00Z,0,13.383,-0.6224359,
C,2015-01-07T05:00:00Z,0,13.0968,-0.8362935,
C,2015-01-07T06:00:00Z,0,13.514,-0.4085814,
C,2015-01-07T07:00:00Z,0,13.6238,-0.08779907,
C,2015-01-07T08:00:00Z,0,13.3484,0.007872899,
C,2015-01-07T09:00:00Z,0,13.598,0.2892628,
C,2015-01-07T10:00:00Z,0,13.0808,0.6888351,
C,2015-01-07T11:00:00Z,0,12.9502,1.346828,
C,2015-01-07T12:00:00Z,0,13.082,3.081371,
C,2015-01-07T13:00:00Z,0,14.2582,4.506342,
C,2015-01-07T14:00:00Z,0,13.853,5.054197,
C,2015-01-07T15:00:00Z,0,14.4166,3.896647,
C,2015-01-07T16:00:00Z,0,13.9452,3.414883,
C,2015-01-07T17:00:00Z,0,14.2688,3.758081,
C,2015-01-07T18:00:00Z,0,13.9672,3.066098,
C,2015-01-07T19:00:00Z,0,14.4642,1.691097,
C,2015-01-07T20:00:00Z,0,14.0264,1.518042,
C,2015-01-07T21:00:00Z,0,13.4586,2.344284,
C,2015-01-07T22:00:00Z,0,13.2496,2.548206,
C,2015-01-07T23:00:00Z,0,13.6262,2.9576,
C,2015-01-08T00:00:00Z,0,13.6112,2.666902,
C,2015-01-08T01:00:00Z,0,13.6956,2.734631,
C,2015-01-08T02:00:00Z,0,13.5272,3.044436,
C,2015-01-08T03:00:00Z,0,14.2596,3.263021,
C,2015-01-08T04:00:00Z,0,13.4864,3.268647,
C,2015-01-08T05:00:00Z,0,12.7656,3.521811,
C,2015-01-08T06:00:00Z,0,13.1982,3.493683,
C,2015-01-08T07:00:00Z,0,13.5294,3.263021,
C,2015-01-08T08:00:00Z,0,13.5078,2.959225,
C,2015-01-08T09:00:00Z,0,13.679,2.531658,
C,2015-01-08T10:00:00Z,0,13.5064,2.751066,
C,2015-01-08T11:00:00Z,0,13.9288,3.128,
C,2015-01-08T12:00:00Z,0,13.6564,3.527437,
C,2015-01-08T13:00:00Z,0,13.5158,3.949379,
C,2015-01-08T14:00:00Z,0,13.449,4.283566,
C,2015-01-08T15:00:00Z,0,13.3054,4.5602,
C,2015-01-08T16:00:00Z,0,13.2134,4.81234,
C,2015-01-08T17:00:00Z,0,13.4414,5.093622,
C,2015-01-08T18:00:00Z,0,13.3716,5.430537,
C,2015-01-08T19:00:00Z,0,13.2792,5.531767,
C,2015-01-08T20:00:00Z,0,13.313,5.23932,
C,2015-01-08T21:00:00Z,0,13.1132,4.693794,
C,2015-01-08T22:00:00Z,0,12.931,4.936646,
C,2015-01-08T23:00:00Z,0,13.3602,4.913555,
C,2015-01-09T00:00:00Z,0,12.81,5.459093,
C,2015-01-09T01:00:00Z,0,12.753,5.27871,
C,2015-01-09T02:00:00Z,0,12.335,4.696335,
C,2015-01-09T03:00:00Z,0,12.0422,5.246802,
C,2015-01-09T04:00:00Z,0,12.2404,5.257211,
C,2015-01-09T05:00:00Z,0,12.2614,5.312753,
C,2015-01-09T06:00:00Z,0,11.9118,5.115728,
C,2015-01-09T07:00:00Z,0,11.949,5.154961,
C,2015-01-09T08:00:00Z,0,12.2336,4.885139,
C,2015-01-09T09:00:00Z,0,12.035,5.420456,
C,2015-01-09T10:00:00Z,0,11.4188,5.06525,
C,2015-01-09T11:00:00Z,0,11.95,6.128399,
C,2015-01-09T12:00:00Z,0,11.6334,6.414734,
C,2015-01-09T13:00:00Z,0,11.8876,5.233696,
C,2015-01-09T14:00:00Z,0,12.5986,6.32475,
C,2015-01-09T15:00:00Z,0,12.3732,7.0165,
C,2015-01-09T16:00:00Z,0,11.9148,6.971508,
C,2015-01-09T17:00:00Z,0,13.7904,6.954636,
C,2015-01-09T18:00:00Z,0,15.0324,7.241459,
C,2015-01-09T19:00:00Z,0,15.6272,6.859028,
C,2015-01-09T20:00:00Z,0,16.8388,7.303324,
C,2015-01-09T21:00:00Z,0,18.395,7.427015,
C,2015-01-09T22:00:00Z,0,20.2252,7.449525,
C,2015-01-09T23:00:00Z,0,21.257,7.179574,
C,2015-01-10T00:00:00Z,0,21.0504,6.83651,
C,2015-01-10T01:00:00Z,0,21.7266,6.527193,
C,2015-01-10T02:00:00Z,0,21.4268,6.392217,
C,2015-01-10T03:00:00Z,0,21.9086,6.274113,
C,2015-01-10T04:00:00Z,0,21.8736,6.082899,
C,2015-01-10T05:00:00Z,0,21.9908,5.998539,
C,2015-01-10T06:00:00Z,0,21.1736,5.49238,
C,2015-01-10T07:00:00Z,0,20.4462,5.340532,
C,2015-01-10T08:00:00Z,0,19.3278,5.430517,
C,2015-01-10T09:00:00Z,0,18.957,7.398911,
C,2015-01-10T10:00:00Z,0,18.464,9.402039,
C,2015-01-10T11:00:00Z,0,18.3868,10.93047,
C,2015-01-10T12:00:00Z,0,18.4572,11.26487,
C,2015-01-10T13:00:00Z,0,18.478,11.19679,
C,2015-01-10T14:00:00Z,0,19.2646,10.97762,
C,2015-01-10T15:00:00Z,0,18.5236,10.87125,
C,2015-01-10T16:00:00Z,0,18.9844,9.598002,
C,2015-01-10T17:00:00Z,0,18.6168,8.396134,
C,2015-01-10T18:00:00Z,0,19.3552,7.593669,
C,2015-01-10T19:00:00Z,0,20.9642,6.706995,
C,2015-01-10T20:00:00Z,0,21.715,5.886058,
C,2015-01-10T21:00:00Z,0,20.301,3.637035,
C,2015-01-10T22:00:00Z,0,19.8626,4.596336,
C,2015-01-10T23:00:00Z,0,20.437,5.236122,
C,2015-01-11T00:00:00Z,0,22.2862,4.837941,
C,2015-01-11T01:00:00Z,0,21.751,4.10124,
C,2015-01-11T02:00:00Z,0,22.0852,4.523201,
C,2015-01-11T03:00:00Z,0,22.0564,3.966238,
C,2015-01-11T04:00:00Z,0,22.1482,3.122356,
C,2015-01-11T05:00:00Z,0,21.9016,3.62306,
C,2015-01-11T06:00:00Z,0,20.0738,2.357236,
C,2015-01-11T07:00:00Z,0,19.8312,3.077874,
C,2015-01-11T08:00:00Z,0,19.019,2.33871,
C,2015-01-11T09:00:00Z,0,17.1386,2.348173,
C,2015-01-11T10:00:00Z,0,16.8752,1.811565,
C,2015-01-11T11:00:00Z,0,16.4962,3.117873,
C,2015-01-11T12:00:00Z,0,16.2934,3.44305,
C,2015-01-11T13:00:00Z,0,15.5906,2.99298,
C,2015-01-11T14:00:00Z,0,15.9444,4.050646,
C,2015-01-11T15:00:00Z,0,15.442,4.292559,
C,2015-01-11T16:00:00Z,0,16.2452,4.000013,
C,2015-01-11T17:00:00Z,0,16.5438,3.398042,
C,2015-01-11T18:00:00Z,0,16.044,3.769351,
C,2015-01-11T19:00:00Z,0,15.7528,4.185667,
C,2015-01-11T20:00:00Z,0,16.4444,3.926875,
C,2015-01-11T21:00:00Z,0,17.2376,3.735597,
C,2015-01-11T22:00:00Z,0,17.3122,4.478212,
C,2015-01-11T23:00:00Z,0,17.6668,4.2363,
C,2015-01-12T00:00:00Z,0,17.9412,3.82561,
C,2015-01-12T01:00:00Z,0,18.2836,3.898747,
C,2015-01-12T02:00:00Z,0,18.5586,3.741222,
C,2015-01-12T03:00:00Z,0,18.0528,4.489464,
C,2015-01-12T04:00:00Z,0,18.013,4.430567,
C,2015-01-12T05:00:00Z,0,17.3568,4.828102,
C,2015-01-12T06:00:00Z,0,16.783,5.415154,
C,2015-01-12T07:00:00Z,0,16.8884,5.751105,
C,2015-01-12T08:00:00Z,0,17.4982,5.745481,
C,2015-01-12T09:00:00Z,0,17.4712,5.346176,
C,2015-01-12T10:00:00Z,0,17.3718,5.914199,
C,2015-01-12T11:00:00Z,0,16.8924,6.459726,
C,2015-01-12T12:00:00Z,0,16.9704,6.594702,
C,2015-01-12T13:00:00Z,0,17.8136,6.965884,
C,2015-01-12T14:00:00Z,0,17.6766,6.656564,
C,2015-01-12T15:00:00Z,0,17.8588,6.71843,
C,2015-01-12T16:00:00Z,0,17.255,6.549709,
C,2015-01-12T17:00:00Z,0,17.343,6.493469,
C,2015-01-12T18:00:00Z,0,16.9678,6.667813,
C,2015-01-12T19:00:00Z,0,16.6912,6.746548,
C,2015-01-12T20:00:00Z,0,16.731,6.920891,
C,2015-01-12T21:00:00Z,0,16.4316,7.252707,
C,2015-01-12T22:00:00Z,0,16.4774,7.471922,
C,2015-01-12T23:00:00Z,0,15.831,7.850232,
C,2015-01-13T00:00:00Z,0,16.0054,8.16129,
C,2015-01-13T01:00:00Z,0,16.104,8.071322,
C,2015-01-13T02:00:00Z,0,16.515,8.020714,
C,2015-01-13T03:00:00Z,0,16.8064,8.037582,
C,2015-01-13T04:00:00Z,0,16.371,7.666463,
C,2015-01-13T05:00:00Z,0,15.9088,7.246338,
C,2015-01-13T06:00:00Z,0,16.4342,7.349981,
C,2015-01-13T07:00:00Z,0,15.4108,7.679564,
C,2015-01-13T08:00:00Z,0,15.4052,7.947742,
C,2015-01-13T09:00:00Z,0,14.9882,7.947616,
C,2015-01-13T10:00:00Z,0,15.115,8.009468,
C,2015-01-13T11:00:00Z,0,14.705,8.36849,
C,2015-01-13T12:00:00Z,0,14.861,9.009347,
C,2015-01-13T13:00:00Z,0,15.7214,9.598041,
C,2015-01-13T14:00:00Z,0,16.4414,9.530577,
C,2015-01-13T15:00:00Z,0,17.4158,9.710483,
C,2015-01-13T16:00:00Z,0,16.9518,8.226251,
C,2015-01-13T17:00:00Z,0,16.8248,8.159261,
C,2015-01-13T18:00:00Z,0,16.2362,8.414307,
C,2015-01-13T19:00:00Z,0,16.7676,6.829576,
C,2015-01-13T20:00:00Z,0,15.8784,6.184124,
C,2015-01-13T21:00:00Z,0,16.126,6.004162,
C,2015-01-13T22:00:00Z,0,15.785,5.880435,
C,2015-01-13T23:00:00Z,0,15.5522,5.49238,
C,2015-01-14T00:00:00Z,0,15.5964,5.171813,
C,2015-01-14T01:00:00Z,0,15.303,5.70052,
C,2015-01-14T02:00:00Z,0,14.969,5.588009,
C,2015-01-14T03:00:00Z,0,13.7204,5.728651,
C,2015-01-14T04:00:00Z,0,13.8,6.060423,
C,2015-01-14T05:00:00Z,0,14.1526,5.689896,
C,2015-01-14T06:00:00Z,0,13.6288,5.532015,
C,2015-01-14T07:00:00Z,0,13.9258,5.269051,
C,2015-01-14T08:00:00Z,0,13.5976,4.958628,
C,2015-01-14T09:00:00Z,0,13.4856,4.570872,
C,2015-01-14T10:00:00Z,0,13.06,3.435269,
C,2015-01-14T11:00:00Z,0,12.8846,3.651189,
C,2015-01-14T12:00:00Z,0,12.3006,4.993071,
C,2015-01-14T13:00:00Z,0,13.2376,5.621753,
C,2015-01-14T14:00:00Z,0,12.5442,5.88608,
C,2015-01-14T15:00:00Z,0,13.0314,5.30681,
C,2015-01-14T16:00:00Z,0,13.2502,4.216444,
C,2015-01-14T17:00:00Z,0,13.1444,3.600145,
C,2015-01-14T18:00:00Z,0,13.5882,3.611809,
C,2015-01-14T19:00:00Z,0,14.1678,4.27566,
C,2015-01-14T20:00:00Z,0,14.0196,3.054846,
C,2015-01-14T21:00:00Z,0,14.0856,2.261597,
C,2015-01-14T22:00:00Z,0,13.9404,2.474239,
C,2015-01-14T23:00:00Z,0,13.8406,1.66993,
C,2015-01-15T00:00:00Z,0,13.7378,1.620267,
C,2015-01-15T01:00:00Z,0,13.7268,1.807096,
C,2015-01-15T02:00:00Z,0,14.1418,2.119625,
C,2015-01-15T03:00:00Z,0,13.74,1.793495,
C,2015-01-15T04:00:00Z,0,13.955,1.034479,
C,2015-01-15T05:00:00Z,0,14.0056,1.426074,
C,2015-01-15T06:00:00Z,0,13.984,0.8295301,
C,2015-01-15T07:00:00Z,0,14.2608,0.9083182,
C,2015-01-15T08:00:00Z,0,14.486,1.25724,
C,2015-01-15T09:00:00Z,0,14.5022,1.839375,
C,2015-01-15T10:00:00Z,0,14.7874,2.10892,
C,2015-01-15T11:00:00Z,0,14.1944,2.528008,
C,2015-01-15T12:00:00Z,0,14.312,2.790448,
C,2015-01-15T13:00:00Z,0,14.4866,3.628704,
C,2015-01-15T14:00:00Z,0,12.656,4.151911,
C,2015-01-15T15:00:00Z,0,12.2978,4.683617,
C,2015-01-15T16:00:00Z,0,12.0418,5.357995,
C,2015-01-15T17:00:00Z,0,11.9222,6.105414,
C,2015-01-15T18:00:00Z,0,11.7566,6.560957,
C,2015-01-15T19:00:00Z,0,12.2008,7.140228,
C,2015-01-15T20:00:00Z,0,12.0012,7.398931,
C,2015-01-15T21:00:00Z,0,12.687,7.950081,
C,2015-01-15T22:00:00Z,0,13.2408,8.084809,
C,2015-01-15T23:00:00Z,0,13.9812,8.021462,
C,2015-01-16T00:00:00Z,0,15.3968,8.64447,
C,2015-01-16T01:00:00Z,0,16.3156,8.149909,
C,2015-01-16T02:00:00Z,0,17.0388,8.273885,
C,2015-01-16T03:00:00Z,0,18.2218,8.048829,
C,2015-01-16T04:00:00Z,0,18.4928,7.919956,
C,2015-01-16T05:00:00Z,0,18.8918,7.595749,
C,2015-01-16T06:00:00Z,0,19.3972,6.86463,
C,2015-01-16T07:00:00Z,0,19.6692,6.712782,
C,2015-01-16T08:00:00Z,0,20.1444,6.150385,
C,2015-01-16T09:00:00Z,0,19.9594,5.959171,
C,2015-01-16T10:00:00Z,0,20.1592,6.268489,
C,2015-01-16T11:00:00Z,0,20.8714,6.819639,
C,2015-01-16T12:00:00Z,0,21.1912,7.366626,
C,2015-01-16T13:00:00Z,0,21.71,7.900249,
C,2015-01-16T14:00:00Z,0,22.5724,7.632641,
C,2015-01-16T15:00:00Z,0,23.6434,7.492095,
C,2015-01-16T16:00:00Z,0,23.596,6.009774,
C,2015-01-16T17:00:00Z,0,23.7268,5.104325,
C,2015-01-16T18:00:00Z,0,23.97,5.190557,
C,2015-01-16T19:00:00Z,0,23.5104,5.414744,
C,2015-01-16T20:00:00Z,0,23.4882,5.262582,
C,2015-01-16T21:00:00Z,0,23.42,4.750577,
C,2015-01-16T22:00:00Z,0,23.5,4.711039,
C,2015-01-16T23:00:00Z,0,23.5054,4.570889,
C,2015-01-17T00:00:00Z,0,23.4224,4.312669,
C,2015-01-17T01:00:00Z,0,23.3608,3.971337,
C,2015-01-17T02:00:00Z,0,23.1594,3.825591,
C,2015-01-17T03:00:00Z,0,23.452,4.270034,
C,2015-01-17T04:00:00Z,0,23.239,3.572427,
C,2015-01-17T05:00:00Z,0,23.0218,3.63431,
C,2015-01-17T06:00:00Z,0,23.0588,3.330514,
C,2015-01-17T07:00:00Z,0,23.444,2.925451,
C,2015-01-17T08:00:00Z,0,23.0244,3.454283,
C,2015-01-17T09:00:00Z,0,23.0022,2.857939,
C,2015-01-17T10:00:00Z,0,23.097,2.751048,
C,2015-01-17T11:00:00Z,0,22.884,3.201138,
C,2015-01-17T12:00:00Z,0,22.6664,4.333454,
C,2015-01-17T13:00:00Z,0,22.4514,4.750036,
C,2015-01-17T14:00:00Z,0,22.4286,4.806274,
C,2015-01-17T15:00:00Z,0,23.0562,4.54232,
C,2015-01-17T16:00:00Z,0,22.9636,3.611509,
C,2015-01-17T17:00:00Z,0,23.193,2.576646,
C,2015-01-17T18:00:00Z,0,23.0904,1.524994,
C,2015-01-17T19:00:00Z,0,22.9692,1.200963,
C,2015-01-17T20:00:00Z,0,22.8914,0.964597,
C,2015-01-17T21:00:00Z,0,22.7596,1.088408,
C,2015-01-17T22:00:00Z,0,22.527,0.8745518,
C,2015-01-17T23:00:00Z,0,22.5654,0.531257,
C,2015-01-18T00:00:00Z,0,22.8224,-0.2172381,
C,2015-01-18T01:00:00Z,0,22.418,-0.6942596,
C,2015-01-18T02:00:00Z,0,22.3038,-0.9637254,
C,2015-01-18T03:00:00Z,0,22.1206,-0.868859,
C,2015-01-18T04:00:00Z,0,21.8546,-1.098566,
C,2015-01-18T05:00:00Z,0,21.0588,-0.9472625,
C,2015-01-18T06:00:00Z,0,19.6836,-0.7161782,
C,2015-01-18T07:00:00Z,0,19.7452,-0.1680355,
C,2015-01-18T08:00:00Z,0,19.873,-0.1328036,
C,2015-01-18T09:00:00Z,0,19.6376,-0.7968814,
C,2015-01-18T10:00:00Z,0,19.2882,-0.2893906,
C,2015-01-18T11:00:00Z,0,19.5762,0.7057362,
C,2015-01-18T12:00:00Z,0,19.8828,1.590981,
C,2015-01-18T13:00:00Z,0,19.9934,2.109729,
C,2015-01-18T14:00:00Z,0,20.3558,2.10409,
C,2015-01-18T15:00:00Z,0,21.0196,2.002825,
C,2015-01-18T16:00:00Z,0,20.697,1.001347,
C,2015-01-18T17:00:00Z,0,20.8766,0.8125293,
C,2015-01-18T18:00:00Z,0,20.936,0.9308293,
C,2015-01-18T19:00:00Z,0,20.6704,1.268496,
C,2015-01-18T20:00:00Z,0,21.0094,1.132934,
C,2015-01-18T21:00:00Z,0,20.6912,1.047387,
C,2015-01-18T22:00:00Z,0,21.122,1.257202,
C,2015-01-18T23:00:00Z,0,20.9718,1.182725,
C,2015-01-19T00:00:00Z,0,20.6398,0.8335889,
C,2015-01-19T01:00:00Z,0,20.5414,0.4691734,
C,2015-01-19T02:00:00Z,0,20.364,0.1204306,
C,2015-01-19T03:00:00Z,0,20.3384,-0.2960256,
C,2015-01-19T04:00:00Z,0,20.1252,-0.6111806,
C,2015-01-19T05:00:00Z,0,19.442,-0.9210574,
C,2015-01-19T06:00:00Z,0,18.295,-1.167355,
C,2015-01-19T07:00:00Z,0,17.404,-1.65141,
C,2015-01-19T08:00:00Z,0,17.1892,-1.825942,
C,2015-01-19T09:00:00Z,0,16.488,-1.488112,
C,2015-01-19T10:00:00Z,0,16.6518,-1.296897,
C,2015-01-19T11:00:00Z,0,17.3548,-1.12892,
C,2015-01-19T12:00:00Z,0,17.2448,-0.9713414,
C,2015-01-19T13:00:00Z,0,17.4252,-0.6955802,
C,2015-01-19T14:00:00Z,0,17.0738,-0.5605125,
C,2015-01-19T15:00:00Z,0,17.3932,-0.2622426,
C,2015-01-19T16:00:00Z,0,16.643,0.1710981,
C,2015-01-19T17:00:00Z,0,16.2016,0.5200195,
C,2015-01-19T18:00:00Z,0,16.2206,0.7001082,
C,2015-01-19T19:00:00Z,0,16.5464,0.863313,
C,2015-01-19T20:00:00Z,0,16.3788,1.088427,
C,2015-01-19T21:00:00Z,0,16.9438,0.9195926,
C,2015-01-19T22:00:00Z,0,16.4572,1.015264,
C,2015-01-19T23:00:00Z,0,16.8018,1.257231,
C,2015-01-20T00:00:00Z,0,16.6424,1.310953,
C,2015-01-20T01:00:00Z,0,16.63,1.294708,
C,2015-01-20T02:00:00Z,0,16.9388,1.186832,
C,2015-01-20T03:00:00Z,0,17.3338,1.213688,
C,2015-01-20T04:00:00Z,0,16.8178,1.181727,
C,2015-01-20T05:00:00Z,0,17.3484,0.9786377,
C,2015-01-20T06:00:00Z,0,17.0024,1.082483,
C,2015-01-20T07:00:00Z,0,16.9066,1.138299,
C,2015-01-20T08:00:00Z,0,17.1434,0.6774858,
