"Species","Timestep","GRO","TWD","Temperature","VPD"
"B","2015-01-03T20:00:00Z",0,9.60269999999986,3.617453,0.0414220730947624
"B","2015-01-03T21:00:00Z",0,9.62039999999993,3.668084,0.0612330653844502
"B","2015-01-03T22:00:00Z",0,9.0078,4.095652,0.09983570828281
"B","2015-01-03T23:00:00Z",0,9.04570000000004,3.887495,0.113886860750307
"B","2015-01-04T00:00:00Z",0,9.22860000000002,3.971883,0.112500823879922
"B","2015-01-04T01:00:00Z",0,9.98069999999997,4.022517,0.130760003524871
"B","2015-01-04T02:00:00Z",0,10.66,4.191292,0.124447741903419
"B","2015-01-04T03:00:00Z",0,10.6535999999998,3.656833,0.111379231805365
"B","2015-01-04T04:00:00Z",0,10.3640999999999,3.44305,0.118151733457237
"B","2015-01-04T05:00:00Z",0,10.6929999999999,3.521812,0.133694981355427
"B","2015-01-04T06:00:00Z",0,10.8028999999999,2.661053,0.0965270351158264
"B","2015-01-04T07:00:00Z",0,11.2396,2.350799,0.107394161697951
"B","2015-01-04T08:00:00Z",0,10.9969,1.981991,0.0914623038317883
"B","2015-01-04T09:00:00Z",0,11.9507,2.23079,0.101475870808615
"B","2015-01-04T10:00:00Z",0,11.7324,2.857876,0.133712043655847
"B","2015-01-04T11:00:00Z",0,12.5547999999999,3.64581,0.216531745639737
"B","2015-01-04T12:00:00Z",0,14.4493999999999,4.31806,0.229598286349765
"B","2015-01-04T13:00:00Z",0,14.7616,4.121046,0.207406995813194
"B","2015-01-04T14:00:00Z",0,15.258,4.251255,0.17261400255953
"B","2015-01-04T15:00:00Z",0,15.3764999999999,4.211952,0.16653178055031
"B","2015-01-04T16:00:00Z",0,15.5827999999999,3.133551,0.112742865884617
"B","2015-01-04T17:00:00Z",0,16.0938,2.19537,0.134976283933003
"B","2015-01-04T18:00:00Z",0,16.0244999999999,2.151601,0.149178655745107
"B","2015-01-04T19:00:00Z",0,16.3402,1.386395,0.115650087663329
"B","2015-01-04T20:00:00Z",0,15.7380000000001,1.307891,0.110554002254929
"B","2015-01-04T21:00:00Z",0,16.1431,1.426074,0.104795806987124
"B","2015-01-04T22:00:00Z",0,15.5625999999998,1.639929,0.0765164982757667
"B","2015-01-04T23:00:00Z",0,15.4143999999998,1.639929,0.0639581807066194
"B","2015-01-05T00:00:00Z",0,15.2956,1.915248,0.0563553974040025
"B","2015-01-05T01:00:00Z",0,14.5633,3.026844,0.0567533395734093
"B","2015-01-05T02:00:00Z",0,13.97,3.7581,0.0425122001449058
"B","2015-01-05T03:00:00Z",0,12.6748,3.79748,0.0435816573717885
"B","2015-01-05T04:00:00Z",0,10.8784,3.763725,0.0151403750140614
"B","2015-01-05T05:00:00Z",0,9.95989999999988,4.562601,0.0483279817058897
"B","2015-01-05T06:00:00Z",0,9.62019999999997,4.450714,0.0295923017373518
"B","2015-01-05T07:00:00Z",0,9.6368,4.627842,0.0231967788186105
"B","2015-01-05T08:00:00Z",0,9.2374999999999,5.048927,0.022477758091696
"B","2015-01-05T09:00:00Z",0,9.1721,5.076483,0.0170336133587341
"B","2015-01-05T10:00:00Z",0,9.51290000000004,3.48296,0.00812350993583561
"B","2015-01-05T11:00:00Z",0,9.02009999999991,3.510541,0.00705915272022628
"B","2015-01-05T12:00:00Z",0,8.60009999999997,3.707448,0.0183221657157354
"B","2015-01-05T13:00:00Z",0,9.13870000000011,3.971383,0.0230310991501726
"B","2015-01-05T14:00:00Z",0,8.73800000000011,3.930387,0.0364374399104429
"B","2015-01-05T15:00:00Z",0,8.52289999999994,3.864188,0.0387484972822069
"B","2015-01-05T16:00:00Z",0,8.50170000000003,3.561174,0.0315898775135513
"B","2015-01-05T17:00:00Z",0,7.90969999999988,2.891694,0.0176780268374317
"B","2015-01-05T18:00:00Z",0,8.18070000000002,2.711666,0.0119993598030447
"B","2015-01-05T19:00:00Z",0,7.91070000000009,2.362881,0.0075303944203863
"B","2015-01-05T20:00:00Z",0,7.37870000000003,1.528589,0.00502459751219567
"B","2015-01-05T21:00:00Z",0,7.50539999999991,1.403615,0.00184974207272364
"B","2015-01-05T22:00:00Z",0,7.29529999999985,1.402494,0
"B","2015-01-05T23:00:00Z",0,7.03099999999996,0.7610213,0.000782150194463384
"B","2015-01-06T00:00:00Z",0,6.90029999999993,0.531257,8.98124738050683e-05
"B","2015-01-06T01:00:00Z",0,6.30399999999982,0.171079,1.75248736478579e-05
"B","2015-01-06T02:00:00Z",0,6.525,-0.7012265,0.000164117026732015
"B","2015-01-06T03:00:00Z",0,6.31149999999998,-0.9150817,6.46512212033485e-05
"B","2015-01-06T04:00:00Z",0,5.30349999999999,-1.140192,0.000540378176625381
"B","2015-01-06T05:00:00Z",0,5.32719999999994,-1.043749,0.00150738846729621
"B","2015-01-06T06:00:00Z",0,5.18440000000001,-0.4647884,0.00210283548892914
"B","2015-01-06T07:00:00Z",0,4.25,0.1091913,0.00988794523920001
"B","2015-01-06T08:00:00Z",0,4.85599999999999,-0.4479574,0.0175194212153227
"B","2015-01-06T09:00:00Z",0,4.99460000000003,-0.2397308,0.0216909167462281
"B","2015-01-06T10:00:00Z",0,3.89040000000001,0.5988095,0.0633454047302295
"B","2015-01-06T11:00:00Z",0,4.03329999999992,1.206609,0.0985957177732278
"B","2015-01-06T12:00:00Z",0,4.41550000000007,1.524524,0.0892338529392757
"B","2015-01-06T13:00:00Z",0,5.22590000000004,1.260209,0.0822634204698469
"B","2015-01-06T14:00:00Z",0,4.81119999999992,0.4163589,0.0683938602322467
"B","2015-01-06T15:00:00Z",0,4.80129999999994,-0.03156026,0.0577952914019168
"B","2015-01-06T16:00:00Z",0,4.8491,-0.1722145,0.0463249323887386
"B","2015-01-06T17:00:00Z",0,4.77059999999997,-0.4479764,0.0494494680447
"B","2015-01-06T18:00:00Z",0,4.64940000000006,-0.3129095,0.0587849599513747
"B","2015-01-06T19:00:00Z",0,4.41959999999995,-0.3410492,0.0644940271229215
"B","2015-01-06T20:00:00Z",0,4.11899999999991,-0.5886707,0.0706536117633688
"B","2015-01-06T21:00:00Z",0,4.60219999999995,-0.7012265,0.0748673415003226
"B","2015-01-06T22:00:00Z",0,4.57229999999999,-0.6899707,0.0731550757613043
"B","2015-01-06T23:00:00Z",0,4.86179999999999,-0.6224359,0.0820337576897997
"B","2015-01-07T00:00:00Z",0,5.22169999999991,-0.5549037,0.0944150991653755
"B","2015-01-07T01:00:00Z",0,5.41919999999991,-0.515508,0.0934891254389667
"B","2015-01-07T02:00:00Z",0,5.66619999999985,-0.4310926,0.0818142918813867
"B","2015-01-07T03:00:00Z",0,5.64290000000001,-0.4592323,0.0746311922541909
"B","2015-01-07T04:00:00Z",0,5.46569999999997,-0.6224359,0.0694563294431441
"B","2015-01-07T05:00:00Z",0,5.77070000000003,-0.8362935,0.0563220167930141
"B","2015-01-07T06:00:00Z",0,5.92959999999993,-0.4085814,0.059282057734218
"B","2015-01-07T07:00:00Z",0,5.64449999999993,-0.08779907,0.0576277029389383
"B","2015-01-07T08:00:00Z",0,5.74009999999995,0.007872899,0.0199423921316289
"B","2015-01-07T09:00:00Z",0,6.11890000000004,0.2892628,0.0130517846119626
"B","2015-01-07T10:00:00Z",0,5.88719999999994,0.6888351,0.00591853953216764
"B","2015-01-07T11:00:00Z",0,5.81160000000004,1.346828,0.00118777914499617
"B","2015-01-07T12:00:00Z",0,6.2243,3.081371,9.6461402508794e-06
"B","2015-01-07T13:00:00Z",0,6.68219999999992,4.506342,0.0149507476351874
"B","2015-01-07T14:00:00Z",0,6.80850000000001,5.054197,0.0417802286746663
"B","2015-01-07T15:00:00Z",0,6.86719999999996,3.896647,0.0255580750800183
"B","2015-01-07T16:00:00Z",0,6.99439999999985,3.414883,0.00361654062315881
"B","2015-01-07T17:00:00Z",0,6.71999999999993,3.758081,0.0196976977773744
"B","2015-01-07T18:00:00Z",0,6.79499999999994,3.066098,0.0126490149412643
"B","2015-01-07T19:00:00Z",0,6.39929999999999,1.691097,0.00692790804602669
"B","2015-01-07T20:00:00Z",0,6.26989999999996,1.518042,0.00287453566132331
"B","2015-01-07T21:00:00Z",0,6.10479999999989,2.344284,0.0330735829056778
"B","2015-01-07T22:00:00Z",0,5.94159999999993,2.548206,0.0434577760108571
"B","2015-01-07T23:00:00Z",0,6.06799999999994,2.9576,0.0518497032174074
"B","2015-01-08T00:00:00Z",0,5.87369999999997,2.666902,0.0455404769823047
"B","2015-01-08T01:00:00Z",0,5.97149999999997,2.734631,0.0472273706864884
"B","2015-01-08T02:00:00Z",0,6.10290000000001,3.044436,0.065281601006796
"B","2015-01-08T03:00:00Z",0,6.58459999999982,3.263021,0.0823676241654641
"B","2015-01-08T04:00:00Z",0,5.96399999999994,3.268647,0.0874631241780091
"B","2015-01-08T05:00:00Z",0,5.92860000000001,3.521811,0.120809803834337
"B","2015-01-08T06:00:00Z",0,6.32820000000006,3.493683,0.123940325239109
"B","2015-01-08T07:00:00Z",0,6.87779999999998,3.263021,0.123464195881185
"B","2015-01-08T08:00:00Z",0,6.48449999999993,2.959225,0.113749343878179
"B","2015-01-08T09:00:00Z",0,6.64909999999995,2.531658,0.0392264559134024
"B","2015-01-08T10:00:00Z",0,6.90839999999999,2.751066,0.0244862484875096
"B","2015-01-08T11:00:00Z",0,7.00760000000005,3.128,0.0268779028389877
"B","2015-01-08T12:00:00Z",0,7.50520000000001,3.527437,0.026136027707973
"B","2015-01-08T13:00:00Z",0,7.03369999999991,3.949379,0.0170337033304523
"B","2015-01-08T14:00:00Z",0,7.58679999999991,4.283566,0.0177345755948123
"B","2015-01-08T15:00:00Z",0,7.36210000000006,4.5602,0.0166006881810322
"B","2015-01-08T16:00:00Z",0,7.39399999999996,4.81234,0.0159897421736866
"B","2015-01-08T17:00:00Z",0,7.63269999999993,5.093622,0.0127839684898684
"B","2015-01-08T18:00:00Z",0,7.30109999999995,5.430537,0.014975796317302
"B","2015-01-08T19:00:00Z",0,7.59369999999995,5.531767,0.0102757336539011
"B","2015-01-08T20:00:00Z",0,7.44649999999988,5.23932,0.0259495494582895
"B","2015-01-08T21:00:00Z",0,7.32299999999992,4.693794,0.030285954392384
"B","2015-01-08T22:00:00Z",0,7.44589999999989,4.936646,0.0248493536188363
"B","2015-01-08T23:00:00Z",0,7.38119999999985,4.913555,0.0256531447507134
"B","2015-01-09T00:00:00Z",0,7.46459999999993,5.459093,0.053097176265226
"B","2015-01-09T01:00:00Z",0,7.30549999999995,5.27871,0.0802729391396442
"B","2015-01-09T02:00:00Z",0,7.21339999999991,4.696335,0.0711018068080184
"B","2015-01-09T03:00:00Z",0,6.42119999999982,5.246802,0.101866230724652
"B","2015-01-09T04:00:00Z",0,6.61379999999995,5.257211,0.117454062647671
"B","2015-01-09T05:00:00Z",0,6.94629999999993,5.312753,0.137608832196873
"B","2015-01-09T06:00:00Z",0,6.72530000000001,5.115728,0.113139356281388
"B","2015-01-09T07:00:00Z",0,6.39999999999996,5.154961,0.150006634853194
"B","2015-01-09T08:00:00Z",0,6.41450000000005,4.885139,0.0926649432744745
"B","2015-01-09T09:00:00Z",0,6.38199999999993,5.420456,0.122089753527604
"B","2015-01-09T10:00:00Z",0,6.09530000000004,5.06525,0.0554761691133718
"B","2015-01-09T11:00:00Z",0,5.9411,6.128399,0.0906750492293883
"B","2015-01-09T12:00:00Z",0,6.22609999999995,6.414734,0.05102881298839
"B","2015-01-09T13:00:00Z",0,6.70410000000002,5.233696,0.0639977915332347
"B","2015-01-09T14:00:00Z",0,6.2849999999999,6.32475,0.16661469498397
"B","2015-01-09T15:00:00Z",0,7.76360000000004,7.0165,0.201296407829531
"B","2015-01-09T16:00:00Z",0,8.98560000000007,6.971508,0.25284980198459
"B","2015-01-09T17:00:00Z",0,9.72600000000012,6.954636,0.248383750973091
"B","2015-01-09T18:00:00Z",0,9.9605000000001,7.241459,0.282419416940051
"B","2015-01-09T19:00:00Z",0,11.4284,6.859028,0.254771458486746
"B","2015-01-09T20:00:00Z",0,13.0690000000001,7.303324,0.294823759277409
"B","2015-01-09T21:00:00Z",0,14.3833000000001,7.427015,0.283813835178992
"B","2015-01-09T22:00:00Z",0,15.7256,7.449525,0.320073601528752
"B","2015-01-09T23:00:00Z",0,16.4113,7.179574,0.282371052208707
"B","2015-01-10T00:00:00Z",0,17.0418999999999,6.83651,0.256448049338639
"B","2015-01-10T01:00:00Z",0,17.3419,6.527193,0.207128017219085
"B","2015-01-10T02:00:00Z",0,17.1992000000001,6.392217,0.148617846719324
"B","2015-01-10T03:00:00Z",0,17.2795,6.274113,0.137401891354872
"B","2015-01-10T04:00:00Z",0,16.8481,6.082899,0.114672973445863
"B","2015-01-10T05:00:00Z",0,16.4494,5.998539,0.070653245826338
"B","2015-01-10T06:00:00Z",0,16.4160999999999,5.49238,0.0316618356461013
"B","2015-01-10T07:00:00Z",0,14.7637,5.340532,0.0130161879009102
"B","2015-01-10T08:00:00Z",0,13.5177,5.430517,0.00761503060306222
"B","2015-01-10T09:00:00Z",0,12.2251000000001,7.398911,0
"B","2015-01-10T10:00:00Z",0,11.9448000000001,9.402039,0.00770376138110464
"B","2015-01-10T11:00:00Z",0,11.2306,10.93047,0.0302351123389817
"B","2015-01-10T12:00:00Z",0,11.6984,11.26487,0.0566888458092515
"B","2015-01-10T13:00:00Z",0,11.8096,11.19679,0.0779127272254623
"B","2015-01-10T14:00:00Z",0,11.8963999999999,10.97762,0.0852177294562402
"B","2015-01-10T15:00:00Z",0,12.7087,10.87125,0.0841664551196338
"B","2015-01-10T16:00:00Z",0,12.1615,9.598002,0.3245661722182
